"","isocntry","trans_name","female","age","religion","marital_status","personal_satis","ideology","contact_lgbti","social_class","occupation","rain_ind","self_determination","gini","gdp_pc"
"21588","SK",0,"0",45,"Christians","Married","Satisfied",8,"No contact","Middle class","Employed",30.63,"0",24.1,2.2889609432511
"21589","SK",1,"1",32,"Christians","Married","Satisfied",8,"No contact","Middle class","Unemployed",30.63,"0",24.1,2.2889609432511
"21590","SK",1,"1",49,"Christians","Divorced","Satisfied",6,"No contact","Working class","Employed",30.63,"0",24.1,2.2889609432511
"21591","SK",0,"1",51,"Christians","Married","Satisfied",6,"No contact","Middle class","Employed",30.63,"0",24.1,2.2889609432511
"21592","SK",0,"1",24,"Christians","Married","Satisfied",8,"No contact","Middle class","Employed",30.63,"0",24.1,2.2889609432511
"21593","SK",0,"0",39,"Christians","Married","Satisfied",10,"No contact","Middle class","Employed",30.63,"0",24.1,2.2889609432511
"21594","SK",1,"1",58,"Christians","Widowed","Not satisfied",6,"No contact","Working class","Employed",30.63,"0",24.1,2.2889609432511
"21595","SK",0,"0",60,"Christians","Married","Satisfied",7,"Contact","Middle class","Employed",30.63,"0",24.1,2.2889609432511
"21596","SK",0,"0",55,"Christians","Married","Satisfied",5,"No contact","Working class","Employed",30.63,"0",24.1,2.2889609432511
"21597","SK",1,"1",49,"Not religious","Married","Not satisfied",1,"No contact","Working class","Employed",30.63,"0",24.1,2.2889609432511
"21598","SK",0,"0",62,"Not religious","Married","Satisfied",8,"Contact","Middle class","Self employed",30.63,"0",24.1,2.2889609432511
"21599","SK",0,"0",37,"Christians","Married","Satisfied",7,"No contact","Middle class","Employed",30.63,"0",24.1,2.2889609432511
"21600","SK",0,"0",52,"Not religious","Single","Satisfied",6,"No contact",NA,"Employed",30.63,"0",24.1,2.2889609432511
"21601","SK",0,"1",57,"Christians","Single","Satisfied",5,"No contact","Middle class","Employed",30.63,"0",24.1,2.2889609432511
"21602","SK",1,"1",75,"Christians","Widowed","Not satisfied",5,"No contact","Working class","Retired",30.63,"0",24.1,2.2889609432511
"21603","SK",0,"0",44,"Christians","Married",NA,5,"No contact","Middle class","Employed",30.63,"0",24.1,2.2889609432511
"21604","SK",0,"1",48,"Christians","Married","Satisfied",8,"Contact","Working class","Employed",30.63,"0",24.1,2.2889609432511
"21605","SK",0,"0",65,"Christians","Single","Not satisfied",3,"No contact","Middle class","Employed",30.63,"0",24.1,2.2889609432511
"21606","SK",1,"1",58,"Not religious","Single","Satisfied",4,"No contact","Working class","Employed",30.63,"0",24.1,2.2889609432511
"21607","SK",1,"1",54,"Christians","Married","Not satisfied",5,"No contact","Working class","Employed",30.63,"0",24.1,2.2889609432511
"21608","SK",0,"1",19,"Not religious","Single","Satisfied",10,"No contact","Working class","Unemployed",30.63,"0",24.1,2.2889609432511
"21609","SK",0,"1",29,"Christians","Single","Satisfied",6,"Contact","Working class","Employed",30.63,"0",24.1,2.2889609432511
"21610","SK",1,"1",78,"Christians","Widowed","Satisfied",4,"No contact","Middle class","Retired",30.63,"0",24.1,2.2889609432511
"21611","SK",0,"0",66,"Christians","Married","Satisfied",8,"No contact","Middle class","Retired",30.63,"0",24.1,2.2889609432511
"21612","SK",0,"0",55,"Christians","Married","Not satisfied",3,"No contact","Working class","Employed",30.63,"0",24.1,2.2889609432511
"21613","SK",0,"0",75,"Christians","Widowed","Satisfied",3,"No contact","Middle class","Retired",30.63,"0",24.1,2.2889609432511
"21614","SK",1,"1",75,"Christians","Widowed","Satisfied",5,"No contact","Working class","Retired",30.63,"0",24.1,2.2889609432511
"21615","SK",0,"1",54,"Christians","Married","Satisfied",5,"No contact","Middle class","Self employed",30.63,"0",24.1,2.2889609432511
"21616","SK",1,"1",19,"Not religious","Single","Satisfied",1,"No contact","Working class","Unemployed",30.63,"0",24.1,2.2889609432511
"21617","SK",0,"1",33,"Christians","Single","Satisfied",8,"Contact","Middle class","Employed",30.63,"0",24.1,2.2889609432511
"21618","SK",0,"1",61,"Christians","Married","Satisfied",3,"No contact","Middle class","Employed",30.63,"0",24.1,2.2889609432511
"21619","SK",1,"0",24,"Not religious","Single","Satisfied",9,"Contact","Middle class","Employed",30.63,"0",24.1,2.2889609432511
"21620","SK",1,"0",18,"Other religions","Single","Satisfied",7,"No contact","Middle class","Student",30.63,"0",24.1,2.2889609432511
"21621","SK",0,"0",67,"Christians","Married","Satisfied",3,"No contact","Working class","Retired",30.63,"0",24.1,2.2889609432511
"21622","SK",0,"1",45,"Christians","Married","Satisfied",7,"No contact","Middle class","Employed",30.63,"0",24.1,2.2889609432511
"21623","SK",0,"0",52,"Christians","Married","Satisfied",6,"Contact","Middle class","Employed",30.63,"0",24.1,2.2889609432511
"21624","SK",0,"0",65,"Christians","Married","Satisfied",6,"No contact",NA,"Retired",30.63,"0",24.1,2.2889609432511
"21625","SK",1,"1",61,"Other religions","Widowed","Not satisfied",5,"No contact","Working class","Retired",30.63,"0",24.1,2.2889609432511
"21626","SK",0,"0",50,"Christians","Married","Satisfied",5,"No contact",NA,"Employed",30.63,"0",24.1,2.2889609432511
"21627","SK",1,"0",17,"Not religious","Single","Satisfied",5,"Contact","Middle class","Student",30.63,"0",24.1,2.2889609432511
"21628","SK",0,"1",70,"Christians","Married","Satisfied",3,"No contact","Working class","Retired",30.63,"0",24.1,2.2889609432511
"21629","SK",0,"1",52,"Christians","Divorced","Satisfied",5,"No contact","Middle class","Employed",30.63,"0",24.1,2.2889609432511
"21630","SK",0,"1",53,"Not religious","Married","Satisfied",5,"No contact","Middle class","Employed",30.63,"0",24.1,2.2889609432511
"21631","SK",0,"0",73,"Christians","Married","Not satisfied",2,"No contact","Working class","Retired",30.63,"0",24.1,2.2889609432511
"21632","SK",0,"0",66,"Other religions","Married","Not satisfied",5,"No contact","Working class","Retired",30.63,"0",24.1,2.2889609432511
"21633","SK",0,"1",52,"Christians","Married","Satisfied",1,"No contact","Working class","Employed",30.63,"0",24.1,2.2889609432511
"21634","SK",0,"0",23,"Christians","Single","Satisfied",3,"No contact","High class","Employed",30.63,"0",24.1,2.2889609432511
"21635","SK",0,"0",19,"Christians","Single","Satisfied",6,"Contact","Middle class","Student",30.63,"0",24.1,2.2889609432511
"21636","SK",1,"1",28,"Christians","Single","Satisfied",8,"Contact","Middle class","Student",30.63,"0",24.1,2.2889609432511
"21637","SK",0,"0",65,"Christians","Married","Not satisfied",5,"No contact",NA,"Retired",30.63,"0",24.1,2.2889609432511
"21638","SK",0,"1",20,"Christians","Single","Satisfied",10,"Contact","Middle class","Student",30.63,"0",24.1,2.2889609432511
"21639","SK",0,"1",28,"Christians","Married","Satisfied",5,"No contact","Working class","Unemployed",30.63,"0",24.1,2.2889609432511
"21640","SK",0,"1",61,"Christians","Widowed","Satisfied",5,"No contact","Working class","Retired",30.63,"0",24.1,2.2889609432511
"21641","SK",0,"1",51,"Christians","Married","Satisfied",3,"No contact","Working class","Employed",30.63,"0",24.1,2.2889609432511
"21642","SK",0,"0",17,"Christians","Single","Satisfied",5,"No contact","Working class","Student",30.63,"0",24.1,2.2889609432511
"21643","SK",0,"0",69,"Christians","Married","Satisfied",1,"No contact","Working class","Retired",30.63,"0",24.1,2.2889609432511
"21644","SK",0,"1",69,"Other religions","Divorced","Not satisfied",5,"No contact","Working class","Retired",30.63,"0",24.1,2.2889609432511
"21645","SK",0,"1",24,"Christians","Single","Satisfied",5,"No contact","Working class","Unemployed",30.63,"0",24.1,2.2889609432511
"21646","SK",0,"0",41,"Christians","Married","Satisfied",10,"No contact","Working class","Employed",30.63,"0",24.1,2.2889609432511
"21647","SK",0,"1",58,"Other religions","Divorced","Satisfied",4,"No contact","Middle class","Employed",30.63,"0",24.1,2.2889609432511
"21648","SK",0,"0",59,"Christians","Married","Satisfied",3,"No contact","Middle class","Retired",30.63,"0",24.1,2.2889609432511
"21649","SK",0,"1",68,"Christians","Married","Satisfied",3,"No contact","Working class","Retired",30.63,"0",24.1,2.2889609432511
"21650","SK",0,"0",21,"Christians","Single","Satisfied",5,"No contact","Working class","Unemployed",30.63,"0",24.1,2.2889609432511
"21651","SK",0,"1",67,"Christians","Married","Satisfied",2,"No contact","Working class","Retired",30.63,"0",24.1,2.2889609432511
"21652","SK",0,"1",65,"Christians","Married","Satisfied",2,"No contact","Working class","Retired",30.63,"0",24.1,2.2889609432511
"21653","SK",0,"0",39,"Christians","Single","Satisfied",5,"No contact","Working class","Unemployed",30.63,"0",24.1,2.2889609432511
"21654","SK",0,"0",27,"Christians","Single","Satisfied",10,"No contact","Working class","Employed",30.63,"0",24.1,2.2889609432511
"21655","SK",1,"1",45,"Other religions","Divorced","Satisfied",5,"Contact","Middle class","Self employed",30.63,"0",24.1,2.2889609432511
"21656","SK",0,"0",68,"Christians","Widowed","Not satisfied",2,"Contact","High class","Employed",30.63,"0",24.1,2.2889609432511
"21657","SK",1,"1",45,"Other religions","Divorced","Satisfied",8,"Contact","Working class","Employed",30.63,"0",24.1,2.2889609432511
"21658","SK",1,"1",61,"Jewish","Married","Satisfied",9,"Contact","High class","Self employed",30.63,"0",24.1,2.2889609432511
"21659","SK",0,"0",70,"Christians","Married","Satisfied",4,"No contact","Working class","Employed",30.63,"0",24.1,2.2889609432511
"21660","SK",0,"0",24,"Christians","Single","Satisfied",8,"No contact","Working class","Employed",30.63,"0",24.1,2.2889609432511
"21661","SK",0,"0",46,"Christians","Divorced","Satisfied",5,"No contact","Working class","Employed",30.63,"0",24.1,2.2889609432511
"21662","SK",1,"0",19,"Christians","Single","Satisfied",10,"Contact","Working class","Student",30.63,"0",24.1,2.2889609432511
"21663","SK",1,"0",37,"Christians","Married","Satisfied",10,"No contact","Middle class","Employed",30.63,"0",24.1,2.2889609432511
"21664","SK",0,"0",60,"Christians","Married","Satisfied",5,"No contact","Working class","Employed",30.63,"0",24.1,2.2889609432511
"21665","SK",0,"0",30,"Christians","Single","Satisfied",8,"No contact","Working class","Employed",30.63,"0",24.1,2.2889609432511
"21666","SK",0,"1",35,"Christians","Married","Satisfied",8,"No contact","Middle class","Unemployed",30.63,"0",24.1,2.2889609432511
"21667","SK",0,"1",54,"Christians","Married","Satisfied",4,"No contact","Middle class","Employed",30.63,"0",24.1,2.2889609432511
"21668","SK",0,"1",45,"Christians","Married","Satisfied",6,"No contact","Working class","Employed",30.63,"0",24.1,2.2889609432511
"21669","SK",0,"0",38,"Christians","Married","Satisfied",7,"No contact","Working class","Employed",30.63,"0",24.1,2.2889609432511
"21670","SK",0,"1",51,"Christians","Married","Satisfied",4,"No contact","Working class","Retired",30.63,"0",24.1,2.2889609432511
"21671","SK",1,"0",69,"Christians","Married","Satisfied",6,"Contact","Middle class","Retired",30.63,"0",24.1,2.2889609432511
"21672","SK",0,"1",38,"Christians","Married","Satisfied",10,"No contact","Working class","Employed",30.63,"0",24.1,2.2889609432511
"21673","SK",1,"1",58,"Not religious","Married","Satisfied",9,"Contact","Working class","Retired",30.63,"0",24.1,2.2889609432511
"21674","SK",0,"1",58,"Christians","Widowed","Satisfied",5,"No contact","Working class","Retired",30.63,"0",24.1,2.2889609432511
"21675","SK",0,"1",59,"Christians","Married","Satisfied",1,"No contact","Working class","Employed",30.63,"0",24.1,2.2889609432511
"21676","SK",0,"0",58,"Christians","Married","Satisfied",2,"Contact","Working class","Employed",30.63,"0",24.1,2.2889609432511
"21677","SK",0,"0",65,"Christians","Married","Satisfied",1,"No contact","Working class","Retired",30.63,"0",24.1,2.2889609432511
"21678","SK",0,"0",74,"Christians","Married","Satisfied",4,"No contact","Working class","Retired",30.63,"0",24.1,2.2889609432511
"21679","SK",0,"1",65,"Christians","Married","Satisfied",3,"No contact","Working class","Retired",30.63,"0",24.1,2.2889609432511
"21680","SK",1,"0",66,"Not religious","Married","Satisfied",7,"No contact","Middle class","Retired",30.63,"0",24.1,2.2889609432511
"21681","SK",0,"1",29,"Christians","Single","Satisfied",10,"No contact","Working class","Employed",30.63,"0",24.1,2.2889609432511
"21682","SK",0,"0",58,"Christians","Single","Satisfied",1,"No contact","Working class","Employed",30.63,"0",24.1,2.2889609432511
"21683","SK",0,"1",33,"Christians","Divorced","Satisfied",5,"No contact","Middle class","Employed",30.63,"0",24.1,2.2889609432511
"21684","SK",0,"1",40,"Other religions","Married","Not satisfied",1,"No contact",NA,"Unemployed",30.63,"0",24.1,2.2889609432511
"21685","SK",1,"0",28,"Christians","Single","Satisfied",10,"No contact","Working class","Employed",30.63,"0",24.1,2.2889609432511
"21686","SK",0,"1",64,"Christians","Married","Satisfied",3,"No contact","Working class","Retired",30.63,"0",24.1,2.2889609432511
"21687","SK",0,"1",61,"Christians","Married","Satisfied",2,"No contact","Working class","Employed",30.63,"0",24.1,2.2889609432511
"21688","SK",0,"1",70,"Christians","Widowed","Satisfied",5,"No contact","Middle class","Retired",30.63,"0",24.1,2.2889609432511
"21689","SK",0,"1",32,"Christians","Married","Not satisfied",1,"No contact","Working class","Employed",30.63,"0",24.1,2.2889609432511
"21690","SK",0,"1",75,"Christians","Widowed","Satisfied",5,"No contact","Working class","Employed",30.63,"0",24.1,2.2889609432511
"21691","SK",1,"1",34,"Christians","Married","Satisfied",6,"No contact","Middle class","Unemployed",30.63,"0",24.1,2.2889609432511
"21692","SK",0,"1",47,"Christians","Married","Satisfied",10,"No contact","Working class","Employed",30.63,"0",24.1,2.2889609432511
"21693","SK",1,"1",21,"Christians","Single","Satisfied",1,"No contact","Working class","Unemployed",30.63,"0",24.1,2.2889609432511
"21694","SK",0,"1",68,"Christians","Widowed","Satisfied",6,"No contact",NA,"Retired",30.63,"0",24.1,2.2889609432511
"21695","SK",0,"0",36,"Christians","Married","Satisfied",5,"No contact","Middle class","Employed",30.63,"0",24.1,2.2889609432511
"21696","SK",0,"0",22,"Other religions","Single","Satisfied",7,"No contact","High class","Student",30.63,"0",24.1,2.2889609432511
"21697","SK",1,"1",20,"Christians","Married","Satisfied",6,"Contact","Middle class","Employed",30.63,"0",24.1,2.2889609432511
"21698","SK",0,"1",51,"Christians","Married","Satisfied",10,"No contact","Working class","Employed",30.63,"0",24.1,2.2889609432511
"21699","SK",0,"1",60,"Christians","Married","Satisfied",7,"No contact","Working class","Employed",30.63,"0",24.1,2.2889609432511
"21700","SK",0,"0",80,"Christians","Widowed","Satisfied",3,"No contact",NA,"Retired",30.63,"0",24.1,2.2889609432511
"21701","SK",1,"0",47,"Christians","Married","Satisfied",7,"No contact","Middle class","Self employed",30.63,"0",24.1,2.2889609432511
"21702","SK",0,"1",21,"Christians","Single","Satisfied",7,"No contact","High class","Student",30.63,"0",24.1,2.2889609432511
"21703","SK",1,"1",25,"Christians","Single","Satisfied",10,"Contact","Working class","Employed",30.63,"0",24.1,2.2889609432511
"21704","SK",0,"1",67,"Christians","Widowed","Not satisfied",8,"Contact","Middle class","Retired",30.63,"0",24.1,2.2889609432511
"21705","SK",0,"1",55,"Christians","Married","Satisfied",7,"No contact","Middle class","Employed",30.63,"0",24.1,2.2889609432511
"21706","SK",0,"0",29,"Christians","Married","Satisfied",5,"No contact",NA,"Unemployed",30.63,"0",24.1,2.2889609432511
"21707","SK",0,"0",44,"Christians","Married","Satisfied",8,"No contact","Middle class","Employed",30.63,"0",24.1,2.2889609432511
"21708","SK",0,"1",58,"Christians","Married","Satisfied",5,"No contact","Middle class","Employed",30.63,"0",24.1,2.2889609432511
"21709","SK",0,"0",37,"Christians","Married","Satisfied",7,"No contact","Middle class","Employed",30.63,"0",24.1,2.2889609432511
"21710","SK",1,"1",29,"Christians","Married","Satisfied",8,"Contact","Middle class","Unemployed",30.63,"0",24.1,2.2889609432511
"21711","SK",1,"1",58,"Not religious","Married","Satisfied",8,"No contact","Middle class","Unemployed",30.63,"0",24.1,2.2889609432511
"21712","SK",0,"0",30,"Christians","Married","Satisfied",5,"No contact","Working class","Self employed",30.63,"0",24.1,2.2889609432511
"21713","SK",0,"0",58,"Christians","Married","Satisfied",5,"No contact","Middle class","Employed",30.63,"0",24.1,2.2889609432511
"21714","SK",0,"0",69,"Christians","Married","Satisfied",3,"No contact","Working class","Retired",30.63,"0",24.1,2.2889609432511
"21715","SK",0,"1",45,"Christians","Married","Satisfied",8,"No contact","Middle class","Employed",30.63,"0",24.1,2.2889609432511
"21716","SK",0,"1",60,"Christians","Married","Not satisfied",5,"No contact","Working class","Employed",30.63,"0",24.1,2.2889609432511
"21717","SK",0,"1",67,"Not religious","Married","Satisfied",2,"No contact","Working class","Retired",30.63,"0",24.1,2.2889609432511
"21718","SK",0,"0",71,"Christians","Single","Satisfied",5,"No contact","Middle class","Retired",30.63,"0",24.1,2.2889609432511
"21719","SK",0,"0",19,"Christians","Single","Satisfied",4,"No contact","Working class","Student",30.63,"0",24.1,2.2889609432511
"21720","SK",0,"1",67,"Christians","Married","Satisfied",9,"No contact","Middle class","Retired",30.63,"0",24.1,2.2889609432511
"21721","SK",1,"1",54,"Christians","Married","Satisfied",5,"Contact","Working class","Employed",30.63,"0",24.1,2.2889609432511
"21722","SK",0,"1",75,"Christians","Widowed","Not satisfied",1,"Contact","Working class","Retired",30.63,"0",24.1,2.2889609432511
"21723","SK",0,"0",74,"Christians","Widowed","Satisfied",5,"No contact","Middle class","Retired",30.63,"0",24.1,2.2889609432511
"21724","SK",0,"1",70,"Christians","Married","Satisfied",3,"No contact","Working class","Retired",30.63,"0",24.1,2.2889609432511
"21725","SK",0,"1",65,"Christians","Married","Satisfied",3,"No contact","Working class","Retired",30.63,"0",24.1,2.2889609432511
"21726","SK",1,"0",69,"Not religious","Married","Satisfied",1,"No contact","Middle class","Retired",30.63,"0",24.1,2.2889609432511
"21727","SK",1,"0",42,"Christians","Married","Satisfied",8,"Contact","Working class","Self employed",30.63,"0",24.1,2.2889609432511
"21728","SK",1,"1",30,"Christians","Married","Satisfied",6,"No contact","Working class","Employed",30.63,"0",24.1,2.2889609432511
"21729","SK",1,"0",31,"Not religious","Married","Satisfied",7,"Contact","Working class","Employed",30.63,"0",24.1,2.2889609432511
"21730","SK",1,"0",42,"Orthodox Christian","Married","Satisfied",6,"No contact",NA,"Unemployed",30.63,"0",24.1,2.2889609432511
"21731","SK",0,"1",70,"Christians","Widowed","Satisfied",1,"No contact","Middle class","Retired",30.63,"0",24.1,2.2889609432511
"21732","SK",1,"1",42,"Christians","Divorced","Satisfied",5,"Contact","Middle class","Employed",30.63,"0",24.1,2.2889609432511
"21733","SK",0,"0",48,"Christians","Married","Satisfied",8,"No contact","Working class","Employed",30.63,"0",24.1,2.2889609432511
"21734","SK",0,"0",28,"Not religious","Single","Satisfied",4,"No contact","Working class","Self employed",30.63,"0",24.1,2.2889609432511
"21735","SK",0,"1",69,"Christians","Married","Not satisfied",1,"No contact","Working class","Retired",30.63,"0",24.1,2.2889609432511
"21736","SK",1,"0",52,"Christians","Divorced","Satisfied",6,"No contact","Middle class","Employed",30.63,"0",24.1,2.2889609432511
"21737","SK",0,"0",64,"Christians","Married","Satisfied",6,"No contact","Middle class","Retired",30.63,"0",24.1,2.2889609432511
"21738","SK",0,"1",43,"Christians","Married","Satisfied",5,"No contact","Working class","Employed",30.63,"0",24.1,2.2889609432511
"21739","SK",0,"0",26,"Christians","Single","Satisfied",10,"Contact","Working class","Employed",30.63,"0",24.1,2.2889609432511
"21740","SK",0,"1",60,"Christians","Married","Satisfied",8,"No contact","Working class","Retired",30.63,"0",24.1,2.2889609432511
"21741","SK",0,"1",70,"Christians","Widowed","Not satisfied",8,"No contact",NA,"Retired",30.63,"0",24.1,2.2889609432511
"21742","SK",0,"1",33,"Christians","Divorced","Satisfied",6,"Contact","Middle class","Unemployed",30.63,"0",24.1,2.2889609432511
"21743","SK",1,"1",35,"Christians","Single","Satisfied",10,"Contact","Middle class","Employed",30.63,"0",24.1,2.2889609432511
"21744","SK",1,"1",41,"Christians","Married","Satisfied",8,"No contact","Middle class","Employed",30.63,"0",24.1,2.2889609432511
"21745","SK",0,"1",53,"Christians","Married","Satisfied",6,"No contact","Middle class","Employed",30.63,"0",24.1,2.2889609432511
"21746","SK",0,"1",69,"Christians","Married","Satisfied",5,"No contact","Working class","Retired",30.63,"0",24.1,2.2889609432511
"21747","SK",0,"0",67,"Christians","Married","Satisfied",1,"No contact","Working class","Retired",30.63,"0",24.1,2.2889609432511
"21748","SK",0,"1",75,"Christians","Divorced","Satisfied",1,"No contact","Middle class","Retired",30.63,"0",24.1,2.2889609432511
"21749","SK",0,"1",69,"Christians","Married","Not satisfied",5,"No contact","Working class","Retired",30.63,"0",24.1,2.2889609432511
"21750","SK",1,"1",20,"Christians","Single","Satisfied",10,"No contact","Middle class","Employed",30.63,"0",24.1,2.2889609432511
"21751","SK",0,"0",45,"Christians","Married","Satisfied",5,"No contact","Middle class","Employed",30.63,"0",24.1,2.2889609432511
"21752","SK",0,"0",58,"Christians","Married","Not satisfied",1,"No contact","Working class","Employed",30.63,"0",24.1,2.2889609432511
"21753","SK",0,"1",56,"Christians","Married","Satisfied",2,"No contact","Working class","Retired",30.63,"0",24.1,2.2889609432511
"21754","SK",0,"1",76,"Christians","Married","Satisfied",1,"No contact","Working class","Retired",30.63,"0",24.1,2.2889609432511
"21755","SK",0,"1",41,"Christians","Widowed","Satisfied",6,"No contact","Middle class","Employed",30.63,"0",24.1,2.2889609432511
"21756","SK",0,"0",78,"Christians","Widowed","Satisfied",6,"No contact","Working class","Retired",30.63,"0",24.1,2.2889609432511
"21757","SK",0,"0",37,"Christians","Married","Satisfied",7,"No contact","Middle class","Employed",30.63,"0",24.1,2.2889609432511
"21758","SK",0,"1",65,"Christians","Widowed","Satisfied",9,"No contact","Middle class","Employed",30.63,"0",24.1,2.2889609432511
"21759","SK",0,"1",55,"Christians","Married","Satisfied",1,"No contact","Middle class","Employed",30.63,"0",24.1,2.2889609432511
"21760","SK",1,"0",20,"Not religious","Single","Satisfied",9,"No contact","Middle class","Employed",30.63,"0",24.1,2.2889609432511
"21761","SK",0,"1",45,"Christians","Married","Satisfied",9,"No contact","Middle class","Employed",30.63,"0",24.1,2.2889609432511
"21762","SK",0,"0",75,"Christians","Widowed","Satisfied",9,"No contact","Working class","Retired",30.63,"0",24.1,2.2889609432511
"21763","SK",0,"1",50,"Christians","Married","Satisfied",10,"No contact","Middle class","Employed",30.63,"0",24.1,2.2889609432511
"21764","SK",0,"1",27,"Christians","Single","Satisfied",9,"Contact","Working class","Employed",30.63,"0",24.1,2.2889609432511
"21765","SK",0,"1",40,"Christians","Married","Not satisfied",9,"No contact","Middle class","Employed",30.63,"0",24.1,2.2889609432511
"21766","SK",0,"1",60,"Other religions","Divorced","Not satisfied",5,"No contact","Working class","Retired",30.63,"0",24.1,2.2889609432511
"21767","SK",0,"1",70,"Christians","Married","Satisfied",5,"No contact","Middle class","Retired",30.63,"0",24.1,2.2889609432511
"21768","SK",0,"1",66,"Christians","Widowed","Not satisfied",5,"No contact","Working class","Employed",30.63,"0",24.1,2.2889609432511
"21769","SK",0,"0",53,"Christians","Married","Not satisfied",5,"No contact","Working class","Employed",30.63,"0",24.1,2.2889609432511
"21770","SK",0,"1",65,"Christians","Widowed","Satisfied",6,"No contact","Middle class","Retired",30.63,"0",24.1,2.2889609432511
"21771","SK",0,"0",72,"Other religions","Divorced","Not satisfied",5,"Contact","Working class","Retired",30.63,"0",24.1,2.2889609432511
"21772","SK",0,"0",61,"Christians","Widowed","Satisfied",3,"No contact","Middle class","Retired",30.63,"0",24.1,2.2889609432511
"21773","SK",0,"0",61,"Christians","Married","Satisfied",5,"No contact","Working class","Retired",30.63,"0",24.1,2.2889609432511
"21774","SK",0,"0",58,"Other religions","Married","Not satisfied",7,"Contact","Middle class","Employed",30.63,"0",24.1,2.2889609432511
"21775","SK",0,"1",49,"Christians","Married","Satisfied",4,"No contact","Working class","Employed",30.63,"0",24.1,2.2889609432511
"21776","SK",0,"1",67,"Christians","Widowed","Satisfied",10,"No contact","Middle class","Retired",30.63,"0",24.1,2.2889609432511
"21777","SK",0,"1",85,"Christians","Widowed","Satisfied",5,"No contact","Working class","Retired",30.63,"0",24.1,2.2889609432511
"21778","SK",0,"1",26,"Christians","Single","Satisfied",9,"No contact","Middle class","Employed",30.63,"0",24.1,2.2889609432511
"21779","SK",0,"0",66,"Christians","Widowed","Satisfied",5,"No contact","Middle class","Retired",30.63,"0",24.1,2.2889609432511
"21780","SK",0,"0",32,"Christians","Married","Satisfied",10,"No contact","Working class","Employed",30.63,"0",24.1,2.2889609432511
"21781","SK",0,"1",70,"Christians","Married","Satisfied",9,"No contact","Middle class","Retired",30.63,"0",24.1,2.2889609432511
"21782","SK",0,"1",87,"Christians","Widowed","Satisfied",8,"Contact","Middle class","Employed",30.63,"0",24.1,2.2889609432511
"21783","SK",0,"0",58,"Christians","Single","Satisfied",8,"No contact","Working class","Employed",30.63,"0",24.1,2.2889609432511
"21784","SK",0,"0",18,"Christians","Single","Satisfied",8,"No contact","Working class","Student",30.63,"0",24.1,2.2889609432511
"21785","SK",1,"1",41,"Christians","Married","Satisfied",9,"No contact","High class","Self employed",30.63,"0",24.1,2.2889609432511
"21786","SK",1,"0",18,"Christians","Single","Satisfied",7,"No contact","Middle class","Employed",30.63,"0",24.1,2.2889609432511
"21787","SK",1,"0",57,"Christians","Single","Satisfied",8,"No contact","Working class","Retired",30.63,"0",24.1,2.2889609432511
"21788","SK",1,"1",64,"Not religious","Married","Satisfied",4,"No contact","High class","Employed",30.63,"0",24.1,2.2889609432511
"21789","SK",1,"1",41,"Christians","Single","Satisfied",9,"No contact","Middle class","Employed",30.63,"0",24.1,2.2889609432511
"21790","SK",0,"1",73,"Christians","Widowed","Satisfied",4,"No contact","Middle class","Retired",30.63,"0",24.1,2.2889609432511
"21791","SK",0,"1",57,"Christians","Married","Not satisfied",3,"No contact","Working class","Employed",30.63,"0",24.1,2.2889609432511
"21792","SK",1,"1",32,"Christians","Married","Satisfied",8,"Contact","Middle class","Employed",30.63,"0",24.1,2.2889609432511
"21793","SK",0,"1",72,"Christians","Married","Satisfied",1,"No contact","Working class","Retired",30.63,"0",24.1,2.2889609432511
"21794","SK",0,"0",68,"Christians","Married","Satisfied",1,"No contact","Working class","Retired",30.63,"0",24.1,2.2889609432511
"21795","SK",1,"1",44,"Christians","Married","Satisfied",8,"No contact","Middle class","Employed",30.63,"0",24.1,2.2889609432511
"21796","SK",0,"1",18,"Christians","Married","Satisfied",9,"No contact","Middle class","Employed",30.63,"0",24.1,2.2889609432511
"21797","SK",1,"0",32,"Christians","Married","Satisfied",10,"No contact","High class","Employed",30.63,"0",24.1,2.2889609432511
"21798","SK",0,"1",62,"Christians","Divorced","Satisfied",4,"No contact","Middle class","Employed",30.63,"0",24.1,2.2889609432511
"21799","SK",0,"1",36,"Christians","Divorced","Satisfied",7,"No contact","Middle class","Employed",30.63,"0",24.1,2.2889609432511
"21800","SK",0,"1",65,"Christians","Widowed","Satisfied",5,"No contact",NA,"Retired",30.63,"0",24.1,2.2889609432511
"21801","SK",0,"1",68,"Christians","Widowed","Satisfied",5,"No contact","Working class","Retired",30.63,"0",24.1,2.2889609432511
"21802","SK",0,"0",71,"Christians","Widowed","Satisfied",7,"No contact","Middle class","Retired",30.63,"0",24.1,2.2889609432511
"21803","SK",0,"0",30,"Christians","Married","Satisfied",8,"Contact","Middle class","Employed",30.63,"0",24.1,2.2889609432511
"21804","SK",0,"1",53,"Christians","Married","Satisfied",5,"No contact","Working class","Employed",30.63,"0",24.1,2.2889609432511
"21805","SK",0,"0",50,"Not religious","Married","Satisfied",8,"Contact","Middle class","Employed",30.63,"0",24.1,2.2889609432511
"21806","SK",0,"1",69,"Christians","Married","Satisfied",5,"No contact","Middle class","Retired",30.63,"0",24.1,2.2889609432511
"21807","SK",0,"1",70,"Christians","Married","Satisfied",5,"No contact","Working class","Retired",30.63,"0",24.1,2.2889609432511
