"","isocntry","trans_name","female","age","religion","marital_status","personal_satis","ideology","contact_lgbti","social_class","occupation","rain_ind","self_determination","gini","gdp_pc"
"18628","EE",NA,"1","65","Other religions","Widowed","Satisfied",NA,"No contact","Working class","Retired",46.14,"0",31.8,20123.422189306
"18629","EE",0,"1","58","Not religious","Divorced","Not satisfied",3,"Contact","Working class","Retired",46.14,"0",31.8,20123.422189306
"18630","EE",1,"1","20","Christians","Single","Satisfied",6,"No contact","Middle class","Student",46.14,"0",31.8,20123.422189306
"18631","EE",1,"1","73","Christians","Single","Satisfied",10,"No contact","Middle class","Retired",46.14,"0",31.8,20123.422189306
"18632","EE",0,"1","77","Orthodox Christian","Married","Satisfied",10,"No contact","Middle class","Retired",46.14,"0",31.8,20123.422189306
"18633","EE",1,"0","55","Jewish","Married","Satisfied",7,"Contact","Working class","Self employed",46.14,"0",31.8,20123.422189306
"18634","EE",0,"1","29","Orthodox Christian","Married","Satisfied",7,"No contact","Middle class","Employed",46.14,"0",31.8,20123.422189306
"18635","EE",1,"1","40","Orthodox Christian","Married","Satisfied",8,"Contact","Middle class","Employed",46.14,"0",31.8,20123.422189306
"18636","EE",0,"0","54","Orthodox Christian","Married","Satisfied",5,"No contact","Middle class","Employed",46.14,"0",31.8,20123.422189306
"18637","EE",NA,"0","56","Not religious","Married","Satisfied",5,"No contact","Working class","Employed",46.14,"0",31.8,20123.422189306
"18638","EE",0,"1","37","Orthodox Christian","Married","Satisfied",7,"No contact","Middle class","Unemployed",46.14,"0",31.8,20123.422189306
"18639","EE",1,"0","53","Other religions","Married","Satisfied",4,"No contact","Middle class","Retired",46.14,"0",31.8,20123.422189306
"18640","EE",1,"1","68","Christians","Married","Satisfied",6,"No contact","Working class","Retired",46.14,"0",31.8,20123.422189306
"18641","EE",1,"1","66","Orthodox Christian","Widowed","Satisfied",5,"Contact","Working class","Retired",46.14,"0",31.8,20123.422189306
"18642","EE",0,"1","32","Not religious","Single","Satisfied",6,"Contact","Working class","Employed",46.14,"0",31.8,20123.422189306
"18643","EE",0,"0","71","Orthodox Christian","Married","Satisfied",7,"No contact","High class","Retired",46.14,"0",31.8,20123.422189306
"18644","EE",1,"1","38","Christians","Married","Satisfied",4,"Contact","Middle class","Employed",46.14,"0",31.8,20123.422189306
"18645","EE",0,"0","48","Christians","Married","Satisfied",8,"No contact","Middle class","Self employed",46.14,"0",31.8,20123.422189306
"18646","EE",0,"0","69","Orthodox Christian","Married","Satisfied",2,"No contact","High class","Employed",46.14,"0",31.8,20123.422189306
"18647","EE",NA,"1","80","Other religions","Widowed","Not satisfied",5,"No contact","Middle class","Retired",46.14,"0",31.8,20123.422189306
"18648","EE",1,"1","82","Christians","Divorced","Satisfied",5,"Contact","Middle class","Employed",46.14,"0",31.8,20123.422189306
"18649","EE",1,"1","76","Christians","Single","Satisfied",6,"Contact","Middle class","Employed",46.14,"0",31.8,20123.422189306
"18650","EE",0,"0","32","Christians","Single","Satisfied",10,"Contact","Working class","Employed",46.14,"0",31.8,20123.422189306
"18651","EE",1,"1","49","Christians","Married","Satisfied",4,"Contact","Middle class","Employed",46.14,"0",31.8,20123.422189306
"18652","EE",0,"1","83","Other religions","Widowed","Satisfied",10,"No contact","Middle class","Retired",46.14,"0",31.8,20123.422189306
"18653","EE",1,"0","44","Not religious","Single","Satisfied",8,"No contact","Working class","Employed",46.14,"0",31.8,20123.422189306
"18654","EE",0,"0","31","Orthodox Christian","Married","Satisfied",6,"Contact","Working class","Unemployed",46.14,"0",31.8,20123.422189306
"18655","EE",1,"1","57","Not religious","Single","Satisfied",7,"Contact","Working class","Self employed",46.14,"0",31.8,20123.422189306
"18656","EE",NA,"1","63","Orthodox Christian","Widowed","Not satisfied",4,"No contact","Working class","Retired",46.14,"0",31.8,20123.422189306
"18657","EE",1,"1","64","Orthodox Christian","Married","Satisfied",5,"No contact","Working class","Retired",46.14,"0",31.8,20123.422189306
"18658","EE",NA,"1","95","Orthodox Christian","Widowed","Satisfied",5,"No contact","Working class","Retired",46.14,"0",31.8,20123.422189306
"18659","EE",NA,"1","86","Orthodox Christian","Married","Satisfied",NA,NA,"Working class","Retired",46.14,"0",31.8,20123.422189306
"18660","EE",1,"0","64","Christians","Married","Satisfied",5,"No contact","Working class","Retired",46.14,"0",31.8,20123.422189306
"18661","EE",0,"1","82","Christians","Widowed","Not satisfied",7,"No contact","Working class","Retired",46.14,"0",31.8,20123.422189306
"18662","EE",0,"0","76","Not religious","Divorced","Satisfied",7,"No contact","Working class","Retired",46.14,"0",31.8,20123.422189306
"18663","EE",0,"0","28","Other religions","Married","Satisfied",5,"No contact","Middle class","Employed",46.14,"0",31.8,20123.422189306
"18664","EE",0,"0","52","Not religious","Married","Satisfied",5,"No contact","Middle class","Employed",46.14,"0",31.8,20123.422189306
"18665","EE",1,"1","77","Other religions","Married","Satisfied",7,"Contact","High class","Employed",46.14,"0",31.8,20123.422189306
"18666","EE",1,"1","46","Not religious","Single","Satisfied",10,"Contact","Middle class","Employed",46.14,"0",31.8,20123.422189306
"18667","EE",1,"1","68","Not religious","Married","Satisfied",5,"No contact","Middle class","Retired",46.14,"0",31.8,20123.422189306
"18668","EE",1,"1","72","Not religious","Widowed","Satisfied",7,"No contact","Working class","Retired",46.14,"0",31.8,20123.422189306
"18669","EE",NA,"1","77","Not religious","Widowed","Satisfied",5,"No contact","Middle class","Retired",46.14,"0",31.8,20123.422189306
"18670","EE",0,"0","68","Not religious","Single","Satisfied",8,"No contact","Middle class","Self employed",46.14,"0",31.8,20123.422189306
"18671","EE",0,"1","65","Not religious","Divorced","Satisfied",6,"No contact","Working class","Retired",46.14,"0",31.8,20123.422189306
"18672","EE",NA,"1","89",NA,"Widowed","Satisfied",NA,"No contact","Working class","Retired",46.14,"0",31.8,20123.422189306
"18673","EE",0,"1","74","Christians","Widowed","Satisfied",2,"No contact","Working class","Retired",46.14,"0",31.8,20123.422189306
"18674","EE",1,"0","21","Not religious","Single","Satisfied",2,"No contact","Middle class","Student",46.14,"0",31.8,20123.422189306
"18675","EE",1,"1","78","Not religious","Single","Satisfied",5,"No contact","Working class","Retired",46.14,"0",31.8,20123.422189306
"18676","EE",NA,"1","81","Not religious","Widowed","Satisfied",4,"No contact",NA,"Retired",46.14,"0",31.8,20123.422189306
"18677","EE",0,"0","60","Christians","Divorced","Not satisfied",7,"No contact","Working class","Retired",46.14,"0",31.8,20123.422189306
"18678","EE",NA,"1","59","Not religious","Married","Satisfied",5,NA,"Middle class","Employed",46.14,"0",31.8,20123.422189306
"18679","EE",0,"0","63","Not religious","Married",NA,5,"No contact","Working class","Retired",46.14,"0",31.8,20123.422189306
"18680","EE",NA,"0","34",NA,"Single","Satisfied",NA,"No contact","Middle class","Employed",46.14,"0",31.8,20123.422189306
"18681","EE",NA,"0","45","Not religious","Married","Satisfied",NA,"Contact","Working class","Employed",46.14,"0",31.8,20123.422189306
"18682","EE",NA,"0","32","Not religious","Single","Satisfied",NA,"Contact","Working class","Employed",46.14,"0",31.8,20123.422189306
"18683","EE",NA,"1","63",NA,"Married","Satisfied",NA,NA,NA,"Employed",46.14,"0",31.8,20123.422189306
"18684","EE",1,"1","28","Not religious","Married","Satisfied",4,"Contact","Middle class","Unemployed",46.14,"0",31.8,20123.422189306
"18685","EE",NA,"0","69","Other religions","Married","Satisfied",8,"No contact","Middle class","Employed",46.14,"0",31.8,20123.422189306
"18686","EE",0,"1","85","Christians","Single","Satisfied",8,"No contact","Middle class","Retired",46.14,"0",31.8,20123.422189306
"18687","EE",0,"1","52","Other religions","Divorced","Satisfied",5,"No contact","Middle class","Employed",46.14,"0",31.8,20123.422189306
"18688","EE",0,"0","62","Christians","Married","Satisfied",5,"No contact","Middle class","Employed",46.14,"0",31.8,20123.422189306
"18689","EE",0,"1","73","Christians","Widowed","Satisfied",7,"No contact","Middle class","Retired",46.14,"0",31.8,20123.422189306
"18690","EE",1,"1","50","Not religious","Single","Satisfied",7,"Contact","Working class","Employed",46.14,"0",31.8,20123.422189306
"18691","EE",1,"1","24","Not religious","Single","Satisfied",3,"Contact","Middle class","Unemployed",46.14,"0",31.8,20123.422189306
"18692","EE",1,"0","58","Not religious","Married","Not satisfied",8,"No contact","Middle class","Employed",46.14,"0",31.8,20123.422189306
"18693","EE",0,"1","34","Not religious","Married","Satisfied",8,"Contact","Middle class","Employed",46.14,"0",31.8,20123.422189306
"18694","EE",0,"0","68","Not religious","Married","Satisfied",5,"No contact","Middle class","Retired",46.14,"0",31.8,20123.422189306
"18695","EE",NA,"0","85","Orthodox Christian","Married","Satisfied",7,"No contact","Working class","Retired",46.14,"0",31.8,20123.422189306
"18696","EE",1,"1","77","Christians","Widowed","Satisfied",7,"No contact","Working class","Retired",46.14,"0",31.8,20123.422189306
"18697","EE",NA,"1","73","Not religious","Widowed","Satisfied",5,"No contact","Working class","Retired",46.14,"0",31.8,20123.422189306
"18698","EE",1,"1","38","Not religious","Divorced",NA,5,"No contact","Middle class","Employed",46.14,"0",31.8,20123.422189306
"18699","EE",NA,"1","68","Other religions","Divorced","Satisfied",3,"No contact","Working class","Retired",46.14,"0",31.8,20123.422189306
"18700","EE",0,"0","67","Orthodox Christian","Single","Satisfied",5,"No contact","Working class","Retired",46.14,"0",31.8,20123.422189306
"18701","EE",1,"1","73","Other religions","Single","Satisfied",2,"No contact","Working class","Retired",46.14,"0",31.8,20123.422189306
"18702","EE",1,"0","48","Christians","Divorced","Satisfied",6,"No contact","Middle class","Self employed",46.14,"0",31.8,20123.422189306
"18703","EE",1,"1","58","Christians","Single","Satisfied",5,"No contact","Working class","Employed",46.14,"0",31.8,20123.422189306
"18704","EE",1,"0","68","Not religious","Married","Satisfied",4,"No contact","Working class","Retired",46.14,"0",31.8,20123.422189306
"18705","EE",1,"1","15 years","Not religious","Single","Satisfied",10,"No contact",NA,"Student",46.14,"0",31.8,20123.422189306
"18706","EE",1,"1","45","Christians","Divorced","Satisfied",7,"Contact","Middle class","Employed",46.14,"0",31.8,20123.422189306
"18707","EE",0,"1","83","Christians","Married","Satisfied",1,"No contact","Middle class","Retired",46.14,"0",31.8,20123.422189306
"18708","EE",1,"1","70","Not religious","Married","Satisfied",4,"No contact","Middle class","Employed",46.14,"0",31.8,20123.422189306
"18709","EE",1,"0","61","Not religious","Divorced","Not satisfied",4,"No contact","Working class","Retired",46.14,"0",31.8,20123.422189306
"18710","EE",1,"0","56","Not religious","Divorced","Not satisfied",6,"No contact","Working class","Employed",46.14,"0",31.8,20123.422189306
"18711","EE",0,"0","56","Other religions","Single","Not satisfied",3,"No contact","Working class","Retired",46.14,"0",31.8,20123.422189306
"18712","EE",0,"0","56","Other religions","Single","Satisfied",5,"No contact","Middle class","Employed",46.14,"0",31.8,20123.422189306
"18713","EE",0,"1","61","Orthodox Christian","Widowed","Satisfied",5,"No contact","Working class","Retired",46.14,"0",31.8,20123.422189306
"18714","EE",0,"0","70","Other religions","Divorced","Not satisfied",2,"No contact","Working class","Retired",46.14,"0",31.8,20123.422189306
"18715","EE",0,"1","37","Orthodox Christian","Married","Satisfied",9,"No contact","Middle class","Employed",46.14,"0",31.8,20123.422189306
"18716","EE",NA,"0","36","Not religious","Single","Satisfied",5,"No contact","High class","Self employed",46.14,"0",31.8,20123.422189306
"18717","EE",1,"1","38","Other religions","Single","Satisfied",7,"No contact","Working class","Unemployed",46.14,"0",31.8,20123.422189306
"18718","EE",1,"1","83","Not religious","Widowed","Satisfied",7,"No contact","Middle class","Retired",46.14,"0",31.8,20123.422189306
"18719","EE",NA,"0","30","Orthodox Christian","Single","Satisfied",5,"Contact","Middle class","Employed",46.14,"0",31.8,20123.422189306
"18720","EE",1,"1","81","Christians","Married","Satisfied",5,"No contact","Working class","Retired",46.14,"0",31.8,20123.422189306
"18721","EE",0,"1","82","Orthodox Christian","Married","Satisfied",3,"No contact","Middle class","Retired",46.14,"0",31.8,20123.422189306
"18722","EE",NA,"1","71","Orthodox Christian","Married","Satisfied",NA,"No contact","Middle class","Retired",46.14,"0",31.8,20123.422189306
"18723","EE",NA,"1","58",NA,"Divorced","Satisfied",NA,NA,"Middle class","Employed",46.14,"0",31.8,20123.422189306
"18724","EE",0,"0","87","Not religious","Widowed","Satisfied",6,"No contact",NA,"Retired",46.14,"0",31.8,20123.422189306
"18725","EE",NA,"1","63","Orthodox Christian","Divorced","Satisfied",NA,NA,"Middle class","Employed",46.14,"0",31.8,20123.422189306
"18726","EE",1,"1","55","Not religious","Married","Satisfied",5,"No contact","Middle class","Employed",46.14,"0",31.8,20123.422189306
"18727","EE",NA,"1","83","Christians","Widowed","Not satisfied",NA,"No contact","Working class","Retired",46.14,"0",31.8,20123.422189306
"18728","EE",1,"0","67","Other religions","Married","Satisfied",7,"No contact","Working class","Retired",46.14,"0",31.8,20123.422189306
"18729","EE",NA,"1","59","Orthodox Christian","Married","Not satisfied",NA,"No contact","Working class","Retired",46.14,"0",31.8,20123.422189306
"18730","EE",1,"0","47","Not religious","Married","Satisfied",8,"Contact","Middle class","Employed",46.14,"0",31.8,20123.422189306
"18731","EE",0,"1","64","Christians","Married","Satisfied",4,"No contact","Working class","Retired",46.14,"0",31.8,20123.422189306
"18732","EE",1,"0","54","Christians","Married","Satisfied",8,"Contact","Middle class","Self employed",46.14,"0",31.8,20123.422189306
"18733","EE",NA,"1","39","Christians","Married","Satisfied",4,"Contact","Middle class","Employed",46.14,"0",31.8,20123.422189306
"18734","EE",NA,"1","40","Other religions","Married","Satisfied",8,"Contact","Middle class","Self employed",46.14,"0",31.8,20123.422189306
"18735","EE",1,"0","34","Other religions","Single","Satisfied",5,"Contact","Middle class","Employed",46.14,"0",31.8,20123.422189306
"18736","EE",1,"1","63","Christians","Divorced","Not satisfied",4,"Contact","Working class","Retired",46.14,"0",31.8,20123.422189306
"18737","EE",0,"0","53","Christians","Divorced","Satisfied",10,"No contact","Working class","Unemployed",46.14,"0",31.8,20123.422189306
"18738","EE",1,"1","21","Not religious","Single","Satisfied",6,"No contact","Working class","Unemployed",46.14,"0",31.8,20123.422189306
"18739","EE",1,"1","60","Christians","Divorced","Satisfied",5,"Contact","Working class","Employed",46.14,"0",31.8,20123.422189306
"18740","EE",1,"0","56","Other religions","Divorced","Not satisfied",8,"No contact","Working class","Employed",46.14,"0",31.8,20123.422189306
"18741","EE",1,"1","25","Not religious","Single","Satisfied",4,"Contact","Working class","Employed",46.14,"0",31.8,20123.422189306
"18742","EE",1,"1","32","Christians","Married","Satisfied",5,"No contact","Middle class","Employed",46.14,"0",31.8,20123.422189306
"18743","EE",0,"0","39","Not religious","Married","Satisfied",5,"Contact","Middle class","Employed",46.14,"0",31.8,20123.422189306
"18744","EE",1,"0","42","Other religions","Single","Satisfied",8,"Contact","Middle class","Employed",46.14,"0",31.8,20123.422189306
"18745","EE",0,"1","38","Not religious","Married","Satisfied",5,"Contact","Middle class","Unemployed",46.14,"0",31.8,20123.422189306
"18746","EE",0,"0","40","Christians","Married","Satisfied",7,"No contact","Middle class","Employed",46.14,"0",31.8,20123.422189306
"18747","EE",NA,"1","35","Not religious","Married","Satisfied",NA,NA,"Middle class","Employed",46.14,"0",31.8,20123.422189306
"18748","EE",1,"0","45","Other religions","Married","Satisfied",6,"Contact","Working class","Employed",46.14,"0",31.8,20123.422189306
"18749","EE",1,"1","49","Not religious","Married","Satisfied",3,"Contact","Middle class","Employed",46.14,"0",31.8,20123.422189306
"18750","EE",0,"1","79","Not religious","Widowed","Not satisfied",5,"No contact","Working class","Retired",46.14,"0",31.8,20123.422189306
"18751","EE",0,"1","50","Orthodox Christian","Divorced","Satisfied",5,"No contact","Working class","Employed",46.14,"0",31.8,20123.422189306
"18752","EE",1,"0","46","Not religious","Married","Satisfied",7,"Contact","Middle class","Self employed",46.14,"0",31.8,20123.422189306
"18753","EE",1,"1","68","Christians","Married","Not satisfied",5,"Contact",NA,"Retired",46.14,"0",31.8,20123.422189306
"18754","EE",1,"1","68","Christians","Widowed","Satisfied",8,"Contact","Working class","Retired",46.14,"0",31.8,20123.422189306
"18755","EE",0,"1","79","Christians","Married","Satisfied",5,"No contact","Working class","Retired",46.14,"0",31.8,20123.422189306
"18756","EE",NA,"1","80","Christians","Widowed","Satisfied",5,"No contact","Middle class","Retired",46.14,"0",31.8,20123.422189306
"18757","EE",0,"0","70","Not religious","Single","Satisfied",5,"No contact","Middle class","Employed",46.14,"0",31.8,20123.422189306
"18758","EE",1,"1","43","Orthodox Christian","Married","Not satisfied",6,"No contact","Working class","Employed",46.14,"0",31.8,20123.422189306
"18759","EE",1,"1","77","Not religious","Single","Satisfied",6,"No contact","Middle class","Retired",46.14,"0",31.8,20123.422189306
"18760","EE",1,"1","17","Not religious","Single","Satisfied",5,"No contact","Working class","Student",46.14,"0",31.8,20123.422189306
"18761","EE",1,"1","51","Other religions","Married","Satisfied",7,"No contact","Middle class","Employed",46.14,"0",31.8,20123.422189306
"18762","EE",1,"1","15 years","Not religious","Single","Satisfied",6,"No contact","Middle class","Student",46.14,"0",31.8,20123.422189306
"18763","EE",1,"1","29","Other religions","Single","Satisfied",3,"Contact","Middle class","Unemployed",46.14,"0",31.8,20123.422189306
"18764","EE",0,"1","25","Christians","Single","Satisfied",9,"Contact","Middle class","Unemployed",46.14,"0",31.8,20123.422189306
"18765","EE",1,"1","32","Orthodox Christian","Married","Satisfied",2,"Contact","Middle class","Unemployed",46.14,"0",31.8,20123.422189306
"18766","EE",1,"1","71","Other religions","Married","Satisfied",10,"No contact","Middle class","Retired",46.14,"0",31.8,20123.422189306
"18767","EE",1,"0","46","Other religions","Divorced","Satisfied",10,"No contact","Middle class","Self employed",46.14,"0",31.8,20123.422189306
"18768","EE",1,"1","87","Other religions","Widowed","Satisfied",5,"No contact","Middle class","Retired",46.14,"0",31.8,20123.422189306
"18769","EE",1,"1","58","Other religions","Widowed","Satisfied",5,"Contact","Middle class","Employed",46.14,"0",31.8,20123.422189306
"18770","HU",0,"1","55","Christians","Widowed","Satisfied",7,"No contact","Middle class","Employed",32.53,"0",29.2,16282.830349083
"18771","HU",0,"1","35","Christians","Single","Satisfied",1,"No contact","High class","Unemployed",32.53,"0",29.2,16282.830349083
"18772","HU",0,"0","47","Christians","Single","Satisfied",7,"No contact","Working class","Employed",32.53,"0",29.2,16282.830349083
"18773","HU",NA,"1","77","Christians","Widowed","Satisfied",10,NA,"Working class","Retired",32.53,"0",29.2,16282.830349083
"18774","HU",0,"1","78","Christians","Widowed","Satisfied",5,"No contact","Working class","Retired",32.53,"0",29.2,16282.830349083
"18775","HU",0,"1","32","Christians","Divorced","Satisfied",6,"No contact","Middle class","Employed",32.53,"0",29.2,16282.830349083
"18776","HU",1,"0","59","Christians","Widowed","Not satisfied",5,"No contact","High class","Employed",32.53,"0",29.2,16282.830349083
"18777","HU",1,"0","61","Christians","Married","Satisfied",10,"No contact","Middle class","Retired",32.53,"0",29.2,16282.830349083
"18778","HU",0,"1","38","Christians","Single","Not satisfied",6,"No contact","Working class","Unemployed",32.53,"0",29.2,16282.830349083
"18779","HU",1,"0","69","Christians","Married","Not satisfied",5,"No contact","Working class","Retired",32.53,"0",29.2,16282.830349083
"18780","HU",0,"0","41","Christians","Married","Satisfied",8,"No contact","Middle class","Employed",32.53,"0",29.2,16282.830349083
"18781","HU",0,"1","63","Christians","Divorced","Not satisfied",6,"No contact","Working class","Employed",32.53,"0",29.2,16282.830349083
"18782","HU",0,"1","59","Christians","Married","Satisfied",10,"No contact","Working class","Employed",32.53,"0",29.2,16282.830349083
"18783","HU",0,"1","47","Christians","Married","Satisfied",7,"No contact","Middle class","Employed",32.53,"0",29.2,16282.830349083
"18784","HU",0,"1","64","Christians","Widowed","Satisfied",8,"No contact","Middle class","Retired",32.53,"0",29.2,16282.830349083
"18785","HU",NA,"1","61","Christians","Single","Satisfied",6,"No contact","Middle class","Employed",32.53,"0",29.2,16282.830349083
"18786","HU",0,"1","71","Christians","Single","Satisfied",7,"No contact","Working class","Retired",32.53,"0",29.2,16282.830349083
"18787","HU",0,"1","58","Christians","Single","Satisfied",8,"Contact","Middle class","Employed",32.53,"0",29.2,16282.830349083
"18788","HU",0,"0","76","Christians","Divorced","Not satisfied",6,"No contact","Middle class","Retired",32.53,"0",29.2,16282.830349083
"18789","HU",0,"0","58","Christians","Married","Satisfied",7,"Contact","Middle class","Employed",32.53,"0",29.2,16282.830349083
"18790","HU",0,"0","46","Christians","Married","Not satisfied",5,"No contact","Working class","Employed",32.53,"0",29.2,16282.830349083
"18791","HU",0,"0","59","Christians","Married","Satisfied",10,"Contact","Middle class","Employed",32.53,"0",29.2,16282.830349083
"18792","HU",0,"1","65","Christians","Widowed","Satisfied",10,"Contact","Working class","Retired",32.53,"0",29.2,16282.830349083
"18793","HU",0,"0","68","Christians","Married","Satisfied",10,"No contact","Middle class","Retired",32.53,"0",29.2,16282.830349083
"18794","HU",0,"0","65","Christians","Married","Satisfied",9,"No contact","Middle class","Retired",32.53,"0",29.2,16282.830349083
"18795","HU",0,"0","64","Christians","Married","Satisfied",10,"Contact","Middle class","Employed",32.53,"0",29.2,16282.830349083
"18796","HU",0,"1","40","Christians","Married","Satisfied",10,"Contact","Middle class","Employed",32.53,"0",29.2,16282.830349083
"18797","HU",0,"0","76","Christians","Widowed","Satisfied",5,"No contact","Middle class","Employed",32.53,"0",29.2,16282.830349083
"18798","HU",NA,"0","41","Christians","Married","Satisfied",NA,"Contact","Working class","Employed",32.53,"0",29.2,16282.830349083
"18799","HU",NA,"1","66","Christians","Widowed","Satisfied",NA,NA,"Working class","Retired",32.53,"0",29.2,16282.830349083
"18800","HU",NA,"1","55","Not religious","Married","Satisfied",4,NA,"Working class","Employed",32.53,"0",29.2,16282.830349083
"18801","HU",NA,"0","60","Not religious","Married","Satisfied",6,"Contact","Working class","Employed",32.53,"0",29.2,16282.830349083
"18802","HU",0,"1","72","Christians","Widowed","Not satisfied",6,"No contact","Working class","Retired",32.53,"0",29.2,16282.830349083
"18803","HU",NA,"1","35","Not religious","Married","Satisfied",10,NA,"Working class","Employed",32.53,"0",29.2,16282.830349083
"18804","HU",NA,"0","61","Christians","Married","Satisfied",7,NA,"Working class","Employed",32.53,"0",29.2,16282.830349083
"18805","HU",0,"0","19","Christians","Married","Satisfied",10,"No contact","Working class","Employed",32.53,"0",29.2,16282.830349083
"18806","HU",0,"0","67","Not religious","Single","Satisfied",3,"No contact","Middle class","Retired",32.53,"0",29.2,16282.830349083
"18807","HU",0,"0","47","Christians","Married","Not satisfied",9,"No contact","Working class","Unemployed",32.53,"0",29.2,16282.830349083
"18808","HU",0,"1","15 years","Christians","Married","Satisfied",8,"No contact","Working class","Unemployed",32.53,"0",29.2,16282.830349083
"18809","HU",1,"0","65","Christians","Married","Not satisfied",2,"No contact","Middle class","Retired",32.53,"0",29.2,16282.830349083
"18810","HU",1,"0","26","Christians","Married","Satisfied",9,"No contact","Middle class","Employed",32.53,"0",29.2,16282.830349083
"18811","HU",0,"0","58","Christians","Married","Satisfied",5,"No contact","Middle class","Employed",32.53,"0",29.2,16282.830349083
"18812","HU",0,"1","28","Christians","Single","Satisfied",4,"No contact","Middle class","Unemployed",32.53,"0",29.2,16282.830349083
"18813","HU",0,"0","23","Christians","Single","Satisfied",6,"No contact","Middle class","Employed",32.53,"0",29.2,16282.830349083
"18814","HU",0,"0","19","Christians","Single","Satisfied",5,"No contact","Middle class","Employed",32.53,"0",29.2,16282.830349083
"18815","HU",1,"1","18","Christians","Single","Satisfied",3,"Contact","Middle class","Unemployed",32.53,"0",29.2,16282.830349083
"18816","HU",0,"1","31","Christians","Single","Satisfied",1,"Contact","Working class","Employed",32.53,"0",29.2,16282.830349083
"18817","HU",0,"1","32","Christians","Single","Satisfied",5,"No contact","Working class","Employed",32.53,"0",29.2,16282.830349083
"18818","HU",0,"1","52","Christians","Widowed","Satisfied",10,"No contact","Working class","Retired",32.53,"0",29.2,16282.830349083
"18819","HU",0,"0","66","Christians","Single","Satisfied",8,"No contact","Working class","Retired",32.53,"0",29.2,16282.830349083
"18820","HU",1,"0","70","Other religions","Widowed","Satisfied",5,"No contact","Working class","Retired",32.53,"0",29.2,16282.830349083
"18821","HU",0,"1","30","Other religions","Single","Satisfied",8,"No contact","Working class","Unemployed",32.53,"0",29.2,16282.830349083
"18822","HU",1,"0","63","Other religions","Married","Satisfied",9,"No contact","Working class","Employed",32.53,"0",29.2,16282.830349083
"18823","HU",0,"1","75","Christians","Widowed","Satisfied",10,"No contact","Middle class","Retired",32.53,"0",29.2,16282.830349083
"18824","HU",0,"1","44","Other religions","Single","Not satisfied",6,"No contact","Working class","Unemployed",32.53,"0",29.2,16282.830349083
"18825","HU",1,"1","39","Christians","Married","Satisfied",6,"No contact","Middle class","Employed",32.53,"0",29.2,16282.830349083
"18826","HU",0,"0","58","Christians","Divorced","Not satisfied",8,"No contact","Working class","Retired",32.53,"0",29.2,16282.830349083
"18827","HU",0,"0","49","Christians","Divorced","Satisfied",5,"No contact","Middle class","Employed",32.53,"0",29.2,16282.830349083
"18828","HU",0,"0","60","Not religious","Married","Not satisfied",2,"No contact","Middle class","Employed",32.53,"0",29.2,16282.830349083
"18829","HU",0,"1","75","Christians","Widowed","Satisfied",3,"No contact","Working class","Retired",32.53,"0",29.2,16282.830349083
"18830","HU",0,"0","23","Not religious","Single","Satisfied",10,"No contact","Middle class","Employed",32.53,"0",29.2,16282.830349083
"18831","HU",0,"0","41","Not religious","Married","Satisfied",5,"No contact","Working class","Employed",32.53,"0",29.2,16282.830349083
"18832","HU",0,"1","32","Not religious","Married","Satisfied",7,"No contact","Working class","Employed",32.53,"0",29.2,16282.830349083
"18833","HU",0,"0","62","Christians","Single","Not satisfied",10,"No contact","Working class","Retired",32.53,"0",29.2,16282.830349083
"18834","HU",0,"1","53","Not religious","Married","Not satisfied",6,"No contact","Working class","Employed",32.53,"0",29.2,16282.830349083
"18835","HU",0,"1","65","Not religious","Married","Not satisfied",8,"No contact","Working class","Retired",32.53,"0",29.2,16282.830349083
"18836","HU",NA,"0","60","Christians","Married","Satisfied",10,"No contact","Middle class","Employed",32.53,"0",29.2,16282.830349083
"18837","HU",0,"1","74","Christians","Married","Satisfied",10,"No contact","Working class","Retired",32.53,"0",29.2,16282.830349083
"18838","HU",0,"0","52","Christians","Married","Satisfied",10,"No contact","Working class","Employed",32.53,"0",29.2,16282.830349083
"18839","HU",0,"1","68","Christians","Widowed","Satisfied",10,"No contact","Middle class","Retired",32.53,"0",29.2,16282.830349083
"18840","HU",0,"1","63","Christians","Divorced","Satisfied",3,"No contact","Working class","Employed",32.53,"0",29.2,16282.830349083
"18841","HU",0,"0","49","Not religious","Married","Not satisfied",1,"No contact","Working class","Employed",32.53,"0",29.2,16282.830349083
"18842","HU",0,"0","67","Christians","Married","Satisfied",6,"No contact","Middle class","Retired",32.53,"0",29.2,16282.830349083
"18843","HU",0,"0","64","Christians","Married","Satisfied",5,"Contact","Middle class","Retired",32.53,"0",29.2,16282.830349083
"18844","HU",0,"1","72","Other religions","Divorced","Satisfied",6,"No contact","Working class","Retired",32.53,"0",29.2,16282.830349083
"18845","HU",1,"0","21","Not religious","Single","Not satisfied",6,"Contact","Working class","Unemployed",32.53,"0",29.2,16282.830349083
"18846","HU",0,"1","25","Christians","Single","Not satisfied",6,"No contact","Working class","Employed",32.53,"0",29.2,16282.830349083
"18847","HU",0,"1","78","Christians","Widowed","Satisfied",8,"No contact","Working class","Retired",32.53,"0",29.2,16282.830349083
"18848","HU",0,"1","44","Christians","Single","Satisfied",6,"No contact","Working class","Unemployed",32.53,"0",29.2,16282.830349083
"18849","HU",0,"0","31","Not religious","Single","Satisfied",6,"No contact","Working class","Employed",32.53,"0",29.2,16282.830349083
